date,Afluente_SN,a,b,Temp_C,Qobs_m3s,P_mm,PET_mm
1951/05/18,19,,,18.46,3.535,19.000,3.252
1951/05/19,0,,,18.46,1.039,0.000,3.252
1951/05/20,31.6,,,18.46,8.652,31.600,3.252
1951/05/21,8.5,,,18.46,1.829,8.500,3.252
1951/05/22,9,,,18.46,2.044,9.000,3.252
1951/05/23,6,,,18.46,1.198,6.000,3.252
1951/05/24,18,,,18.46,5.919,18.000,3.252
1951/05/25,0,,,18.46,1.214,0.000,3.252
1951/05/26,0,,,18.46,1.190,0.000,3.252
1951/05/27,4,,,18.46,1.198,4.000,3.252
1951/05/28,15.2,,,18.46,3.979,15.200,3.252
1951/05/29,0,,,18.46,1.214,0.000,3.252
1951/05/30,0,,,18.46,1.190,0.000,3.252
1951/05/31,0,,,18.46,1.166,0.000,3.252
1951/06/1,10.1,,,18.46,1.419,10.100,3.252
1951/06/2,26,,,18.46,7.348,26.000,3.252
1951/06/3,0,,,18.46,1.222,0.000,3.252
1951/06/4,0,,,18.46,1.198,0.000,3.252
1951/06/5,7.3,,,18.46,1.230,7.300,3.252
1951/06/6,5.601,,,18.46,1.249,5.601,3.252
1951/06/7,3,,,18.46,1.247,3.000,3.252
1951/06/8,0,,,18.46,1.222,0.000,3.252
1951/06/9,0,,,18.46,1.197,0.000,3.252
1951/06/10,0,,,18.46,1.174,0.000,3.252
1951/06/11,0,,,18.46,1.150,0.000,3.252
1951/06/12,0,,,18.46,1.127,0.000,3.252
1951/06/13,0,,,18.46,1.104,0.000,3.252
1951/06/14,0,,,18.46,1.082,0.000,3.252
1951/06/15,0,,,18.46,1.061,0.000,3.252
1951/06/16,0,,,18.46,1.040,0.000,3.252
1951/06/17,0,,,18.46,1.019,0.000,3.252
1951/06/18,8.2,,,18.46,1.025,8.200,3.252
1951/06/19,10.8,,,18.46,1.046,10.800,3.252
1951/06/20,0,,,18.46,1.025,0.000,3.252
1951/06/21,0,,,18.46,1.004,0.000,3.252
1951/06/22,9,,,18.46,1.019,9.000,3.252
1951/06/23,38.3,,,18.46,6.334,38.300,3.252
1951/06/24,3.8,,,18.46,1.074,3.800,3.252
1951/06/25,0,,,18.46,1.052,0.000,3.252
1951/06/26,0,,,18.46,1.031,0.000,3.252
1951/06/27,5.8,,,18.46,1.051,5.800,3.252
1951/06/28,28.3,,,18.46,7.739,28.300,3.252
1951/06/29,1,,,18.46,1.082,1.000,3.252
1951/06/30,18.2,,,18.46,5.583,18.200,3.252
1951/07/1,14,,,18.46,4.342,14.000,3.252
1951/07/2,3.8,,,18.46,1.179,3.800,3.252
1951/07/3,8.7,,,18.46,1.890,8.700,3.252
1951/07/4,0.5,,,18.46,1.199,0.500,3.252
1951/07/5,8.5,,,18.46,1.547,8.500,3.252
1951/07/6,19.5,,,18.46,6.171,19.500,3.252
1951/07/7,15.29,,,18.46,5.092,15.290,3.252
1951/07/8,1,,,18.46,1.301,1.000,3.252
1951/07/9,9.1,,,18.46,2.155,9.100,3.252
1951/07/10,2.5,,,18.46,1.335,2.500,3.252
1951/07/11,8.2,,,18.46,1.593,8.200,3.252
1951/07/12,24,,,18.46,8.240,24.000,3.252
1951/07/13,0.8,,,18.46,1.389,0.800,3.252
1951/07/14,38,,,18.46,15.157,38.000,3.252
1951/07/15,3.5,,,18.46,1.435,3.500,3.252
1951/07/16,12.2,,,18.46,4.503,12.200,3.252
1951/07/17,1,,,18.46,1.451,1.000,3.252
1951/07/18,19.4,,,18.46,7.462,19.400,3.252
1951/07/19,1,,,18.46,1.467,1.000,3.252
1951/07/20,0,,,18.46,1.438,0.000,3.252
1951/07/21,0,,,18.46,1.409,0.000,3.252
1951/07/22,0,,,18.46,1.381,0.000,3.252
1951/07/23,0,,,18.46,1.353,0.000,3.252
1951/07/24,0,,,18.46,1.326,0.000,3.252
1951/07/25,0,,,18.46,1.299,0.000,3.252
1951/07/26,0,,,18.46,1.273,0.000,3.252
1951/07/27,0,,,18.46,1.248,0.000,3.252
1951/07/28,0,,,18.46,1.223,0.000,3.252
1951/07/29,0,,,18.46,1.199,0.000,3.252
1951/07/30,0,,,18.46,1.175,0.000,3.252
1951/07/31,0.3,,,18.46,1.152,0.300,3.252
1951/08/1,0,,,18.46,1.129,0.000,3.252
1951/08/2,0,,,18.46,1.107,0.000,3.252
1951/08/3,0,,,18.46,1.085,0.000,3.252
1951/08/4,0,,,18.46,1.063,0.000,3.252
1951/08/5,0,,,18.46,1.042,0.000,3.252
1951/08/6,0,,,18.46,1.021,0.000,3.252
1951/08/7,0,,,18.46,1.000,0.000,3.252
1951/08/8,0,,,18.46,0.980,0.000,3.252
1951/08/9,0,,,18.46,0.961,0.000,3.252
1951/08/10,0,,,18.46,0.942,0.000,3.252
1951/08/11,0,,,18.46,0.923,0.000,3.252
1951/08/12,4.5,,,18.46,0.910,4.500,3.252
1951/08/13,22,,,18.46,0.926,22.000,3.252
1951/08/14,9.5,,,18.46,0.940,9.500,3.252
1951/08/15,4.3,,,18.46,0.938,4.300,3.252
1951/08/16,18,,,18.46,1.502,18.000,3.252
1951/08/17,6,,,18.46,0.998,6.000,3.252
1951/08/18,0.7,,,18.46,0.983,0.700,3.252
1951/08/19,27.7,,,18.46,5.327,27.700,3.252
1951/08/20,7,,,18.46,1.062,7.000,3.252
1951/08/21,12.5,,,18.46,2.777,12.500,3.252
1951/08/22,7.3,,,18.46,1.143,7.300,3.252
1951/08/23,3.5,,,18.46,1.149,3.500,3.252
1951/08/24,4,,,18.46,1.157,4.000,3.252
1951/08/25,25.7,,,18.46,7.744,25.700,3.252
1951/08/26,21.2,,,18.46,7.732,21.200,3.252
1951/08/27,0.8,,,18.46,1.222,0.800,3.252
1951/08/28,10,,,18.46,2.650,10.000,3.252
1951/08/29,0.5,,,18.46,1.241,0.500,3.252
1951/08/30,0,,,18.46,1.216,0.000,3.252
1951/08/31,6.2,,,18.46,1.241,6.200,3.252
1951/09/1,2,,,18.46,1.232,2.000,3.252
1951/09/2,3,,,18.46,1.230,3.000,3.252
1951/09/3,4.2,,,18.46,1.236,4.200,3.252
1951/09/4,1,,,18.46,1.218,1.000,3.252
1951/09/5,7.8,,,18.46,1.245,7.800,3.252
1951/09/6,0,,,18.46,1.220,0.000,3.252
1951/09/7,14.8,,,18.46,2.694,14.800,3.252
1951/09/8,4,,,18.46,1.264,4.000,3.252
1951/09/9,8,,,18.46,1.294,8.000,3.252
1951/09/10,1,,,18.46,1.275,1.000,3.252
1951/09/11,0,,,18.46,1.250,0.000,3.252
1951/09/12,17.4,,,18.46,3.492,17.400,3.252
1951/09/13,9,,,18.46,1.432,9.000,3.252
1951/09/14,0,,,18.46,1.301,0.000,3.252
1951/09/15,2.5,,,18.46,1.293,2.500,3.252
1951/09/16,2,,,18.46,1.281,2.000,3.252
1951/09/17,4.3,,,18.46,1.283,4.300,3.252
1951/09/18,1.5,,,18.46,1.266,1.500,3.252
1951/09/19,0,,,18.46,1.241,0.000,3.252
1951/09/20,16.2,,,18.46,2.552,16.200,3.252
1951/09/21,2,,,18.46,1.268,2.000,3.252
1951/09/22,21,,,18.46,4.784,21.000,3.252
1951/09/23,0,,,18.46,1.281,0.000,3.252
1951/09/24,0,,,18.46,1.256,0.000,3.252
1951/09/25,0,,,18.46,1.230,0.000,3.252
1951/09/26,9,,,18.46,1.262,9.000,3.252
1951/09/27,2,,,18.46,1.250,2.000,3.252
1951/09/28,0,,,18.46,1.225,0.000,3.252
1951/09/29,0,,,18.46,1.201,0.000,3.252
1951/09/30,0,,,18.46,1.177,0.000,3.252
1951/10/1,2,,,18.46,1.163,2.000,3.252
1951/10/2,23,,,18.46,3.511,23.000,3.252
1951/10/3,0,,,18.46,1.180,0.000,3.252
1951/10/4,24.8,,,18.46,5.841,24.800,3.252
1951/10/5,5.9,,,18.46,1.245,5.900,3.252
1951/10/6,19.8,,,18.46,6.031,19.800,3.252
1951/10/7,15.2,,,18.46,4.927,15.200,3.252
1951/10/8,43.8,,,18.46,18.556,43.800,3.252
1951/10/9,0,,,18.46,1.334,0.000,3.252
1951/10/10,0,,,18.46,1.307,0.000,3.252
1951/10/11,0,,,18.46,1.281,0.000,3.252
1951/10/12,2,,,18.46,1.274,2.000,3.252
1951/10/13,0,,,18.46,1.249,0.000,3.252
1951/10/14,2.2,,,18.46,1.241,2.200,3.252
1951/10/15,0,,,18.46,1.217,0.000,3.252
1951/10/16,5.2,,,18.46,1.230,5.200,3.252
1951/10/17,38.8,,,18.46,11.793,38.800,3.252
1951/10/18,8.5,,,18.46,2.379,8.500,3.252
1951/10/19,4,,,18.46,1.321,4.000,3.252
1951/10/20,9.6,,,18.46,2.632,9.600,3.252
1951/10/21,18.29,,,18.46,6.658,18.290,3.252
1951/10/22,2.801,,,18.46,1.396,2.801,3.252
1951/10/23,0,,,18.46,1.368,0.000,3.252
1951/10/24,21.5,,,18.46,7.418,21.500,3.252
1951/10/25,11.5,,,18.46,3.673,11.500,3.252
1951/10/26,43.5,,,18.46,18.876,43.500,3.252
1951/10/27,29.79,,,18.46,15.267,29.790,3.252
1951/10/28,0.8,,,18.46,1.491,0.800,3.252
1951/10/29,5,,,18.46,1.514,5.000,3.252
1951/10/30,0,,,18.46,1.484,0.000,3.252
1951/10/31,22.2,,,18.46,8.860,22.200,3.252
1951/11/1,4,,,18.46,1.529,4.000,3.252
1951/11/2,1.799,,,18.46,1.516,1.799,3.252
1951/11/3,3,,,18.46,1.513,3.000,3.252
1951/11/4,0,,,18.46,1.482,0.000,3.252
1951/11/5,1.8,,,18.46,1.467,1.800,3.252
1951/11/6,18.3,,,18.46,5.239,18.300,3.252
1951/11/7,14,,,18.46,4.289,14.000,3.252
1951/11/8,6.2,,,18.46,1.561,6.200,3.252
1951/11/9,1.7,,,18.46,1.544,1.700,3.252
1951/11/10,0,,,18.46,1.514,0.000,3.252
1951/11/11,16.8,,,18.46,4.729,16.800,3.252
1951/11/12,0,,,18.46,1.517,0.000,3.252
1951/11/13,1,,,18.46,1.494,1.000,3.252
1951/11/14,30,,,18.46,9.342,30.000,3.252
1951/11/15,3.2,,,18.46,1.528,3.200,3.252
1951/11/16,0,,,18.46,1.498,0.000,3.252
1951/11/17,0,,,18.46,1.468,0.000,3.252
1951/11/18,17.5,,,18.46,5.058,17.500,3.252
1951/11/19,0,,,18.46,1.473,0.000,3.252
1951/11/20,2.5,,,18.46,1.463,2.500,3.252
1951/11/21,3.9,,,18.46,1.464,3.900,3.252
1951/11/22,11.8,,,18.46,2.622,11.800,3.252
1951/11/23,2,,,18.46,1.484,2.000,3.252
1951/11/24,21,,,18.46,6.063,21.000,3.252
1951/11/25,0,,,18.46,1.489,0.000,3.252
1951/11/26,4.7,,,18.46,1.496,4.700,3.252
1951/11/27,2.8,,,18.46,1.488,2.800,3.252
1951/11/28,0,,,18.46,1.459,0.000,3.252
1951/11/29,0,,,18.46,1.429,0.000,3.252
1951/11/30,4.2,,,18.46,1.428,4.200,3.252
1951/12/1,8.8,,,18.46,1.455,8.800,3.252
1951/12/2,6.8,,,18.46,1.471,6.800,3.252
1951/12/3,0,,,18.46,1.441,0.000,3.252
1951/12/4,0,,,18.46,1.413,0.000,3.252
1951/12/5,0,,,18.46,1.384,0.000,3.252
1951/12/6,0,,,18.46,1.357,0.000,3.252
1951/12/7,0,,,18.46,1.330,0.000,3.252
1951/12/8,0,,,18.46,1.303,0.000,3.252
1951/12/9,0,,,18.46,1.277,0.000,3.252
1951/12/10,0,,,18.46,1.251,0.000,3.252
1951/12/11,1.8,,,18.46,1.233,1.800,3.252
1951/12/12,2.3,,,18.46,1.216,2.300,3.252
1951/12/13,13.2,,,18.46,1.236,13.200,3.252
1951/12/14,4,,,18.46,1.229,4.000,3.252
1951/12/15,0,,,18.46,1.204,0.000,3.252
1951/12/16,0,,,18.46,1.180,0.000,3.252
1951/12/17,0,,,18.46,1.157,0.000,3.252
1951/12/18,5.2,,,18.46,1.151,5.200,3.252
1951/12/19,0,,,18.46,1.128,0.000,3.252
1951/12/20,0,,,18.46,1.106,0.000,3.252
1951/12/21,0,,,18.46,1.084,0.000,3.252
1951/12/22,0,,,18.46,1.062,0.000,3.252
1951/12/23,0,,,18.46,1.041,0.000,3.252
1951/12/24,0,,,18.46,1.020,0.000,3.252
1951/12/25,4,,,18.46,1.008,4.000,3.252
1951/12/26,10,,,18.46,1.011,10.000,3.252
1951/12/27,0,,,18.46,0.991,0.000,3.252
1951/12/28,0,,,18.46,0.971,0.000,3.252
1951/12/29,0,,,18.46,0.951,0.000,3.252
1951/12/30,0,,,18.46,0.932,0.000,3.252
1951/12/31,0,,,18.46,0.914,0.000,3.252
1952/01/1,0,,,18.46,0.895,0.000,3.252
1952/01/2,6,,,18.46,0.888,6.000,3.252
1952/01/3,24.5,,,18.46,0.920,24.500,3.252
1952/01/4,0,,,18.46,0.901,0.000,3.252
1952/01/5,0,,,18.46,0.883,0.000,3.252
1952/01/6,4,,,18.46,0.880,4.000,3.252
1952/01/7,0,,,18.46,0.863,0.000,3.252
1952/01/8,0,,,18.46,0.845,0.000,3.252
1952/01/9,0,,,18.46,0.828,0.000,3.252
1952/01/10,0,,,18.46,0.812,0.000,3.252
1952/01/11,0,,,18.46,0.796,0.000,3.252
1952/01/12,0,,,18.46,0.780,0.000,3.252
1952/01/13,0,,,18.46,0.764,0.000,3.252
1952/01/14,0,,,18.46,0.749,0.000,3.252
1952/01/15,0,,,18.46,0.734,0.000,3.252
1952/01/16,0,,,18.46,0.719,0.000,3.252
1952/01/17,0,,,18.46,0.705,0.000,3.252
1952/01/18,0,,,18.46,0.691,0.000,3.252
1952/01/19,0,,,18.46,0.677,0.000,3.252
1952/01/20,0,,,18.46,0.663,0.000,3.252
1952/01/21,0,,,18.46,0.650,0.000,3.252
1952/01/22,0,,,18.46,0.637,0.000,3.252
1952/01/23,0,,,18.46,0.624,0.000,3.252
1952/01/24,0,,,18.46,0.612,0.000,3.252
1952/01/25,0,,,18.46,0.600,0.000,3.252
1952/01/26,0,,,18.46,0.588,0.000,3.252
1952/01/27,2,,,18.46,0.577,2.000,3.252
1952/01/28,10.4,,,18.46,0.571,10.400,3.252
1952/01/29,0,,,18.46,0.559,0.000,3.252
1952/01/30,0,,,18.46,0.548,0.000,3.252
1952/01/31,0,,,18.46,0.537,0.000,3.252
1952/02/1,3,,,18.46,0.528,3.000,3.252
1952/02/2,0,,,18.46,0.518,0.000,3.252
1952/02/3,3,,,18.46,0.510,3.000,3.252
1952/02/4,0,,,18.46,0.499,0.000,3.252
1952/02/5,0,,,18.46,0.490,0.000,3.252
1952/02/6,0,,,18.46,0.480,0.000,3.252
1952/02/7,1,,,18.46,0.471,1.000,3.252
1952/02/8,0,,,18.46,0.461,0.000,3.252
1952/02/9,3.9,,,18.46,0.454,3.900,3.252
1952/02/10,4.2,,,18.46,0.447,4.200,3.252
1952/02/11,3.5,,,18.46,0.441,3.500,3.252
1952/02/12,0,,,18.46,0.432,0.000,3.252
1952/02/13,0,,,18.46,0.424,0.000,3.252
1952/02/14,0,,,18.46,0.415,0.000,3.252
1952/02/15,0,,,18.46,0.407,0.000,3.252
1952/02/16,0,,,18.46,0.399,0.000,3.252
1952/02/17,0,,,18.46,0.391,0.000,3.252
1952/02/18,0,,,18.46,0.383,0.000,3.252
1952/02/19,0,,,18.46,0.375,0.000,3.252
1952/02/20,0,,,18.46,0.368,0.000,3.252
1952/02/21,0,,,18.46,0.360,0.000,3.252
1952/02/22,0,,,18.46,0.353,0.000,3.252
1952/02/23,0,,,18.46,0.346,0.000,3.252
1952/02/24,0,,,18.46,0.339,0.000,3.252
1952/02/25,0,,,18.46,0.332,0.000,3.252
1952/02/26,0,,,18.46,0.326,0.000,3.252
1952/02/27,13,,,18.46,0.321,13.000,3.252
1952/02/28,0,,,18.46,0.314,0.000,3.252
1952/02/29,1.2,,,18.46,0.308,0.000,3.252
1952/03/1,0,,,18.46,0.306,10.000,3.252
1952/03/2,10,,,18.46,0.302,2.500,3.252
1952/03/3,2.5,,,18.46,0.315,20.000,3.252
1952/03/4,20,,,18.46,0.309,0.000,3.252
1952/03/5,0,,,18.46,0.303,0.000,3.252
1952/03/6,0,,,18.46,0.343,22.500,3.252
1952/03/7,22.5,,,18.46,0.399,15.500,3.252
1952/03/8,15.5,,,18.46,0.391,0.000,3.252
1952/03/9,0,,,18.46,0.384,0.000,3.252
1952/03/10,0,,,18.46,0.376,0.000,3.252
1952/03/11,0,,,18.46,0.377,2.000,3.252
1952/03/12,2,,,18.46,0.369,0.000,3.252
1952/03/13,0,,,18.46,0.362,0.000,3.252
1952/03/14,0,,,18.46,0.355,0.000,3.252
1952/03/15,0,,,18.46,0.348,0.000,3.252
1952/03/16,0,,,18.46,0.341,0.000,3.252
1952/03/17,0,,,18.46,0.334,0.000,3.252
1952/03/18,0,,,18.46,0.327,0.000,3.252
1952/03/19,0,,,18.46,0.321,0.000,3.252
1952/03/20,0,,,18.46,0.314,0.000,3.252
1952/03/21,0,,,18.46,0.308,0.000,3.252
1952/03/22,0,,,18.46,0.302,0.000,3.252
1952/03/23,0,,,18.46,0.296,0.000,3.252
1952/03/24,0,,,18.46,0.296,4.500,3.252
1952/03/25,4.5,,,18.46,0.290,0.000,3.252
1952/03/26,0,,,18.46,0.284,0.000,3.252
1952/03/27,0,,,18.46,0.311,26.300,3.252
1952/03/28,26.3,,,18.46,0.358,15.000,3.252
1952/03/29,15,,,18.46,0.351,0.000,3.252
1952/03/30,0,,,18.46,0.351,1.599,3.252
1952/03/31,1.599,,,18.46,0.344,0.000,3.252
1952/04/1,0,,,18.46,0.342,1.201,3.252
1952/04/2,1.201,,,18.46,0.335,0.000,3.252
1952/04/3,0,,,18.46,0.328,0.000,3.252
1952/04/4,0,,,18.46,0.329,2.500,3.252
1952/04/5,2.5,,,18.46,0.329,2.199,3.252
1952/04/6,2.199,,,18.46,0.326,1.000,3.252
1952/04/7,1,,,18.46,0.325,2.000,3.252
1952/04/8,2,,,18.46,0.335,6.101,3.252
1952/04/9,6.101,,,18.46,0.382,17.200,3.252
1952/04/10,17.2,,,18.46,0.403,6.300,3.252
1952/04/11,6.3,,,18.46,0.425,6.300,3.252
1952/04/12,6.3,,,18.46,0.427,2.100,3.252
1952/04/13,2.1,,,18.46,9.037,48.500,3.252
1952/04/14,48.5,,,18.46,0.521,4.700,3.252
1952/04/15,4.7,,,18.46,4.341,14.500,3.252
1952/04/16,14.5,,,18.46,0.609,4.700,3.252
1952/04/17,4.7,,,18.46,0.607,1.000,3.252
1952/04/18,1,,,18.46,0.948,8.000,3.252
1952/04/19,8,,,18.46,10.557,30.090,3.252
1952/04/20,30.09,,,18.46,0.716,2.000,3.252
1952/04/21,2,,,18.46,0.709,0.800,3.252
1952/04/22,0.8,,,18.46,0.745,5.500,3.252
1952/04/23,5.5,,,18.46,0.730,0.000,3.252
1952/04/24,0,,,18.46,4.923,18.200,3.252
1952/04/25,18.2,,,18.46,0.799,4.000,3.252
1952/04/26,4,,,18.46,0.783,0.000,3.252
1952/04/27,0,,,18.46,2.091,11.290,3.252
1952/04/28,11.29,,,18.46,1.938,10.400,3.252
1952/04/29,10.4,,,18.46,0.880,2.100,3.252
1952/04/30,2.1,,,18.46,9.723,30.200,3.252
1952/05/1,30.2,,,18.46,0.957,5.000,3.252
1952/05/2,5,,,18.46,5.228,15.900,3.252
1952/05/3,15.9,,,18.46,10.517,26.300,3.252
1952/05/4,26.3,,,18.46,1.089,6.100,3.252
1952/05/5,6.1,,,18.46,9.161,22.500,3.252
1952/05/6,22.5,,,18.46,1.161,5.000,3.252
1952/05/7,5,,,18.46,1.156,1.800,3.252
1952/05/8,1.8,,,18.46,1.158,2.700,3.252
1952/05/9,2.7,,,18.46,1.195,6.700,3.252
1952/05/10,6.7,,,18.46,9.322,26.000,3.252
1952/05/11,26,,,18.46,1.244,3.400,3.252
1952/05/12,3.4,,,18.46,1.227,0.800,3.252
1952/05/13,0.8,,,18.46,1.202,0.000,3.252
1952/05/14,0,,,18.46,1.178,0.000,3.252
1952/05/15,0,,,18.46,1.181,3.500,3.252
1952/05/16,3.5,,,18.46,1.157,0.000,3.252
1952/05/17,0,,,18.46,1.134,0.000,3.252
1952/05/18,0,,,18.46,1.131,3.000,3.252
1952/05/19,3,,,18.46,1.143,5.800,3.252
1952/05/20,5.8,,,18.46,3.931,19.300,3.252
1952/05/21,19.3,,,18.46,1.169,1.000,3.252
1952/05/22,1,,,18.46,1.170,3.500,3.252
1952/05/23,3.5,,,18.46,1.147,0.000,3.252
1952/05/24,0,,,18.46,1.124,0.000,3.252
1952/05/25,0,,,18.46,1.101,0.000,3.252
1952/05/26,0,,,18.46,1.101,4.000,3.252
1952/05/27,4,,,18.46,1.079,0.000,3.252
1952/05/28,0,,,18.46,1.118,12.100,3.252
1952/05/29,12.1,,,18.46,1.096,0.000,3.252
1952/05/30,0,,,18.46,1.074,0.000,3.252
1952/05/31,0,,,18.46,1.078,5.200,3.252
1952/06/1,5.2,,,18.46,1.056,0.000,3.252
1952/06/2,0,,,18.46,1.035,0.000,3.252
1952/06/3,0,,,18.46,1.034,4.500,3.252
1952/06/4,4.5,,,18.46,1.013,0.000,3.252
1952/06/5,0,,,18.46,0.993,0.000,3.252
1952/06/6,0,,,18.46,0.981,2.200,3.252
1952/06/7,2.2,,,18.46,3.698,32.500,3.252
1952/06/8,32.5,,,18.46,1.936,11.700,3.252
1952/06/9,11.7,,,18.46,1.058,1.200,3.252
1952/06/10,1.2,,,18.46,1.036,0.000,3.252
1952/06/11,0,,,18.46,1.016,0.000,3.252
1952/06/12,0,,,18.46,0.995,0.000,3.252
1952/06/13,0,,,18.46,0.975,0.000,3.252
1952/06/14,0,,,18.46,0.962,1.200,3.252
1952/06/15,1.2,,,18.46,0.992,10.000,3.252
1952/06/16,10,,,18.46,2.205,16.000,3.252
1952/06/17,16,,,18.46,1.173,10.000,3.252
1952/06/18,10,,,18.46,1.072,2.000,3.252
1952/06/19,2,,,18.46,1.083,4.800,3.252
1952/06/20,4.8,,,18.46,1.075,2.000,3.252
1952/06/21,2,,,18.46,1.092,6.200,3.252
1952/06/22,6.2,,,18.46,3.046,16.100,3.252
1952/06/23,16.1,,,18.46,1.147,4.800,3.252
1952/06/24,4.8,,,18.46,3.608,15.600,3.252
1952/06/25,15.6,,,18.46,1.937,9.800,3.252
1952/06/26,9.8,,,18.46,1.403,8.200,3.252
1952/06/27,8.2,,,18.46,1.258,1.800,3.252
1952/06/28,1.8,,,18.46,1.233,0.000,3.252
1952/06/29,0,,,18.46,1.209,0.000,3.252
1952/06/30,0,,,18.46,1.184,0.000,3.252
1952/07/1,0,,,18.46,1.161,0.000,3.252
1952/07/2,0,,,18.46,1.138,0.000,3.252
1952/07/3,0,,,18.46,1.115,0.000,3.252
1952/07/4,0,,,18.46,1.092,0.000,3.252
1952/07/5,0,,,18.46,1.071,0.000,3.252
1952/07/6,0,,,18.46,1.049,0.000,3.252
1952/07/7,0,,,18.46,1.028,0.000,3.252
1952/07/8,0,,,18.46,1.039,9.000,3.252
1952/07/9,9,,,18.46,1.024,1.200,3.252
1952/07/10,1.2,,,18.46,1.039,9.300,3.252
1952/07/11,9.3,,,18.46,1.187,14.800,3.252
1952/07/12,14.8,,,18.46,1.363,12.290,3.252
1952/07/13,12.29,,,18.46,4.475,20.500,3.252
1952/07/14,20.5,,,18.46,1.152,1.000,3.252
1952/07/15,1,,,18.46,3.100,14.000,3.252
1952/07/16,14,,,18.46,1.179,1.200,3.252
1952/07/17,1.2,,,18.46,1.155,0.000,3.252
1952/07/18,0,,,18.46,1.132,0.000,3.252
1952/07/19,0,,,18.46,1.110,0.000,3.252
1952/07/20,0,,,18.46,1.098,1.800,3.252
1952/07/21,1.8,,,18.46,1.123,8.300,3.252
1952/07/22,8.3,,,18.46,1.101,0.000,3.252
1952/07/23,0,,,18.46,1.129,9.000,3.252
1952/07/24,9,,,18.46,1.107,0.000,3.252
1952/07/25,0,,,18.46,1.123,7.000,3.252
1952/07/26,7,,,18.46,2.581,16.000,3.252
1952/07/27,16,,,18.46,13.478,45.000,3.252
1952/07/28,45,,,18.46,30.813,60.000,3.252
1952/07/29,60,,,18.46,1.258,3.000,3.252
1952/07/30,3,,,18.46,1.255,2.000,3.252
1952/07/31,2,,,18.46,1.690,6.800,3.252
1952/08/1,6.8,,,18.46,1.297,2.800,3.252
1952/08/2,2.8,,,18.46,1.293,2.300,3.252
1952/08/3,2.3,,,18.46,5.941,17.200,3.252
1952/08/4,17.2,,,18.46,1.328,2.401,3.252
1952/08/5,2.401,,,18.46,3.016,10.790,3.252
1952/08/6,10.79,,,18.46,1.357,2.000,3.252
1952/08/7,2,,,18.46,1.330,0.000,3.252
1952/08/8,0,,,18.46,1.303,0.000,3.252
1952/08/9,0,,,18.46,1.294,2.300,3.252
1952/08/10,2.3,,,18.46,1.327,8.300,3.252
1952/08/11,8.3,,,18.46,4.021,16.200,3.252
1952/08/12,16.2,,,18.46,1.346,1.000,3.252
1952/08/13,1,,,18.46,1.334,2.000,3.252
1952/08/14,2,,,18.46,1.370,8.701,3.252
1952/08/15,8.701,,,18.46,1.350,1.000,3.252
1952/08/16,1,,,18.46,1.358,5.000,3.252
1952/08/17,5,,,18.46,1.330,0.000,3.252
1952/08/18,0,,,18.46,1.304,0.000,3.252
1952/08/19,0,,,18.46,1.278,0.000,3.252
1952/08/20,0,,,18.46,1.280,5.000,3.252
1952/08/21,5,,,18.46,1.290,6.500,3.252
1952/08/22,6.5,,,18.46,1.286,3.900,3.252
1952/08/23,3.9,,,18.46,2.268,14.790,3.252
1952/08/24,14.79,,,18.46,1.314,2.400,3.252
1952/08/25,2.4,,,18.46,1.316,4.500,3.252
1952/08/26,4.5,,,18.46,1.298,1.200,3.252
1952/08/27,1.2,,,18.46,1.272,0.000,3.252
1952/08/28,0,,,18.46,1.246,0.000,3.252
1952/08/29,0,,,18.46,1.221,0.000,3.252
1952/08/30,0,,,18.46,1.248,11.000,3.252
1952/08/31,11,,,18.46,1.223,0.000,3.252
1952/09/1,0,,,18.46,1.239,8.000,3.252
1952/09/2,8,,,18.46,1.214,0.000,3.252
1952/09/3,0,,,18.46,4.424,25.800,3.252
1952/09/4,25.8,,,18.46,1.229,0.000,3.252
1952/09/5,0,,,18.46,1.204,0.000,3.252
1952/09/6,0,,,18.46,1.180,0.000,3.252
1952/09/7,0,,,18.46,1.157,0.000,3.252
1952/09/8,0,,,18.46,1.134,0.000,3.252
1952/09/9,0,,,18.46,1.111,0.000,3.252
1952/09/10,0,,,18.46,1.089,0.000,3.252
1952/09/11,0,,,18.46,1.067,0.000,3.252
1952/09/12,0,,,18.46,1.046,0.000,3.252
1952/09/13,0,,,18.46,1.025,0.000,3.252
1952/09/14,0,,,18.46,1.004,0.000,3.252
1952/09/15,0,,,18.46,1.022,12.700,3.252
1952/09/16,12.7,,,18.46,3.464,28.200,3.252
1952/09/17,28.2,,,18.46,1.074,4.400,3.252
1952/09/18,4.4,,,18.46,1.211,10.000,3.252
1952/09/19,10,,,18.46,1.095,0.000,3.252
1952/09/20,0,,,18.46,1.173,10.000,3.252
1952/09/21,10,,,18.46,1.115,0.000,3.252
1952/09/22,0,,,18.46,1.105,2.000,3.252
1952/09/23,2,,,18.46,1.140,9.299,3.252
1952/09/24,9.299,,,18.46,1.135,2.800,3.252
1952/09/25,2.8,,,18.46,3.511,17.700,3.252
1952/09/26,17.7,,,18.46,1.426,9.200,3.252
1952/09/27,9.2,,,18.46,1.243,6.500,3.252
1952/09/28,6.5,,,18.46,1.226,1.000,3.252
1952/09/29,1,,,18.46,15.134,47.800,3.252
1952/09/30,47.8,,,18.46,4.926,12.390,3.252
1952/10/1,12.39,,,18.46,2.786,8.701,3.252
