date,Q_sim_m3s,Q_obs_m3s,P_mm
1951-08-17,4.33843266425142,0.998,6.0
1951-08-18,2.3506056271047067,0.983,0.7
1951-08-19,8.965164154524668,5.327,27.7
1951-08-20,5.517374739041163,1.062,7.0
1951-08-21,5.7008901921133806,2.777,12.5
1951-08-22,4.4271472449596,1.143,7.3
1951-08-23,3.0104497477467524,1.149,3.5
1951-08-24,2.5616855310490614,1.157,4.0
1951-08-25,8.647632489921753,7.744,25.7
1951-08-26,10.230747610379485,7.732,21.2
1951-08-27,4.273076637486944,1.222,0.8
1951-08-28,4.43616902575292,2.65,10.0
1951-08-29,2.6436915746541194,1.241,0.5
1951-08-30,2.312610573694383,1.216,0.0
1951-08-31,2.712105166568478,1.241,6.2
1951-09-01,2.3413963316943485,1.232,2.0
1951-09-02,2.2812157089740035,1.23,3.0
1951-09-03,2.3634131275618597,1.236,4.2
1951-09-04,2.2610598340564856,1.218,1.0
1951-09-05,2.9924862068906775,1.245,7.8
1951-09-06,2.306231682119684,1.22,0.0
1951-09-07,4.756220796760241,2.694,14.8
1951-09-08,3.437810728990416,1.264,4.0
1951-09-09,3.702738268621775,1.294,8.0
1951-09-10,2.4422726215003436,1.275,1.0
1951-09-11,2.190662893032093,1.25,0.0
1951-09-12,5.464944549435748,3.492,17.4
1951-09-13,4.986163792365896,1.432,9.0
1951-09-14,2.6275989605425174,1.301,0.0
1951-09-15,2.1951657857454463,1.293,2.5
1951-09-16,2.1299773233195545,1.281,2.0
1951-09-17,2.2184406892847663,1.283,4.3
1951-09-18,2.097627939930387,1.266,1.5
1951-09-19,2.0614825667788033,1.241,0.0
1951-09-20,4.994513785558781,2.552,16.2
1951-09-21,2.9865544064499328,1.268,2.0
1951-09-22,7.183352855428782,4.784,21.0
1951-09-23,3.234157850863065,1.281,0.0
1951-09-24,2.1714234003758013,1.256,0.0
1951-09-25,2.0343351673345027,1.23,0.0
1951-09-26,3.035612105808712,1.262,9.0
1951-09-27,2.2693416525501706,1.25,2.0
1951-09-28,2.011399499403753,1.225,0.0
1951-09-29,1.9626393716288788,1.201,0.0
1951-09-30,1.9364347008943734,1.177,0.0
1951-10-01,1.9108941608260155,1.163,2.0
1951-10-02,7.007293638633259,3.511,23.0
1951-10-03,3.101600774169629,1.18,0.0
1951-10-04,8.390034183094784,5.841,24.8
1951-10-05,4.972595617811309,1.245,5.9
1951-10-06,7.794587567683573,6.031,19.8
1951-10-07,7.633498470661575,4.927,15.2
1951-10-08,18.694087664702522,18.556,43.8
1951-10-09,6.080501359447124,1.334,0.0
1951-10-10,2.7172235778911658,1.307,0.0
1951-10-11,2.284773663047471,1.281,0.0
1951-10-12,2.2550207343137054,1.274,2.0
1951-10-13,2.264163598806768,1.249,0.0
1951-10-14,2.2701030721451723,1.241,2.2
1951-10-15,2.2690248521234655,1.217,0.0
1951-10-16,2.5146860261199047,1.23,5.2
1951-10-17,13.672860294842447,11.793,38.8
1951-10-18,7.591970049701171,2.379,8.5
1951-10-19,4.244620829554811,1.321,4.0
1951-10-20,4.518568514886969,2.632,9.6
1951-10-21,7.487061785134915,6.658,18.29
1951-10-22,4.214031288135593,1.396,2.801
1951-10-23,2.667894414076745,1.368,0.0
1951-10-24,7.1134372841841715,7.418,21.5
1951-10-25,6.598204160041222,3.673,11.5
1951-10-26,18.34780098601953,18.876,43.5
1951-10-27,16.920403869589435,15.267,29.79
1951-10-28,6.245946464138285,1.491,0.8
1951-10-29,4.184613586249238,1.514,5.0
1951-10-30,3.018196770974917,1.484,0.0
1951-10-31,7.760594439471938,8.86,22.2
1951-11-01,4.994322794932483,1.529,4.0
1951-11-02,3.4479334504395793,1.516,1.799
1951-11-03,3.1121087831326424,1.513,3.0
1951-11-04,3.0149649313196356,1.482,0.0
1951-11-05,2.999675924441989,1.467,1.8
1951-11-06,6.586696688190252,5.239,18.3
1951-11-07,7.468635873689671,4.289,14.0
1951-11-08,5.4124669309532365,1.561,6.2
1951-11-09,3.6128722969767835,1.544,1.7
1951-11-10,3.0914922961786693,1.514,0.0
1951-11-11,6.157246047131553,4.729,16.8
1951-11-12,3.6506123169696463,1.517,0.0
1951-11-13,3.0777801688210626,1.494,1.0
1951-11-14,10.58946853917783,9.342,30.0
1951-11-15,5.687360921801402,1.528,3.2
1951-11-16,3.3651596177364267,1.498,0.0
1951-11-17,3.0436111565934403,1.468,0.0
1951-11-18,6.341993344670357,5.058,17.5
1951-11-19,3.685951812588465,1.473,0.0
1951-11-20,3.083726855975097,1.463,2.5
1951-11-21,3.050491106064438,1.464,3.9
1951-11-22,4.784496721782521,2.622,11.8
1951-11-23,3.484988759847522,1.484,2.0
1951-11-24,7.823985523127973,6.063,21.0
1951-11-25,4.038861047909512,1.489,0.0
1951-11-26,3.488005806830514,1.496,4.7
1951-11-27,3.050664708042635,1.488,2.8
1951-11-28,2.862564586515623,1.459,0.0
1951-11-29,2.8141220431166003,1.429,0.0
1951-11-30,2.8784417067741037,1.428,4.2
1951-12-01,3.8591297202264165,1.455,8.8
1951-12-02,3.996621568602998,1.471,6.8
1951-12-03,2.845503048466518,1.441,0.0
1951-12-04,2.677866895629331,1.413,0.0
1951-12-05,2.62545901292869,1.384,0.0
1951-12-06,2.5848463077393404,1.357,0.0
1951-12-07,2.54404800336077,1.33,0.0
1951-12-08,2.501968691227831,1.303,0.0
1951-12-09,2.4587659861592717,1.277,0.0
1951-12-10,2.414705126951737,1.251,0.0
1951-12-11,2.3700280734704897,1.233,1.8
1951-12-12,2.3249430891300924,1.216,2.3
1951-12-13,4.38243708683908,1.236,13.2
1951-12-14,3.32708294571521,1.229,4.0
1951-12-15,2.3514267406386593,1.204,0.0
1951-12-16,2.203496479695839,1.18,0.0
1951-12-17,2.153403898282663,1.157,0.0
1951-12-18,2.367257855027493,1.151,5.2
1951-12-19,2.1089933901376776,1.128,0.0
1951-12-20,2.044855917712917,1.106,0.0
1951-12-21,2.003418095355933,1.084,0.0
1951-12-22,1.9643433213130677,1.062,0.0
1951-12-23,1.925348161923661,1.041,0.0
1951-12-24,1.8862866589594873,1.02,0.0
1951-12-25,1.920371365195685,1.008,4.0
1951-12-26,3.188275715358415,1.011,10.0
1951-12-27,1.9487575532754242,0.991,0.0
1951-12-28,1.771736211666444,0.971,0.0
1951-12-29,1.721330612268161,0.951,0.0
1951-12-30,1.6857201700632896,0.932,0.0
1951-12-31,1.651667450649405,0.914,0.0
1952-01-01,1.6177096191641862,0.895,0.0
1952-01-02,2.0300323250565175,0.888,6.0
1952-01-03,7.764269744788907,0.92,24.5
1952-01-04,3.070414343068163,0.901,0.0
1952-01-05,1.739141731668918,0.883,0.0
1952-01-06,1.6405992405071266,0.88,4.0
1952-01-07,1.5420896667562443,0.863,0.0
1952-01-08,1.5138543639408406,0.845,0.0
1952-01-09,1.492268165443123,0.828,0.0
1952-01-10,1.4700549448566564,0.812,0.0
1952-01-11,1.4466307600734234,0.796,0.0
1952-01-12,1.4221693123953583,0.78,0.0
1952-01-13,1.3968982014199738,0.764,0.0
1952-01-14,1.3710201557095767,0.749,0.0
1952-01-15,1.3447082385023974,0.734,0.0
1952-01-16,1.3181092157637937,0.719,0.0
1952-01-17,1.29134731445309,0.705,0.0
1952-01-18,1.2645275286926496,0.691,0.0
1952-01-19,1.2377384476184021,0.677,0.0
1952-01-20,1.2110546651726495,0.663,0.0
1952-01-21,1.1845388329501043,0.65,0.0
1952-01-22,1.1582434092356544,0.637,0.0
1952-01-23,1.1322121495547859,0.624,0.0
1952-01-24,1.1064813772876374,0.612,0.0
1952-01-25,1.0810810671277946,0.6,0.0
1952-01-26,1.056035769260256,0.588,0.0
1952-01-27,1.0433562644857326,0.577,2.0
1952-01-28,2.782231469968101,0.571,10.4
1952-01-29,1.3358895655255454,0.559,0.0
1952-01-30,1.025028879970828,0.548,0.0
1952-01-31,0.9731696383525492,0.537,0.0
1952-02-01,1.0856041237127794,0.528,3.0
1952-02-02,0.9515681708660002,0.518,0.0
1952-02-03,1.0653038536309511,0.51,3.0
1952-02-04,0.9205924927379456,0.499,0.0
1952-02-05,0.8883456040888694,0.49,0.0
1952-02-06,0.8692737212273994,0.48,0.0
1952-02-07,0.8515897600219203,0.471,1.0
1952-02-08,0.8339626688795585,0.461,0.0
1952-02-09,1.1531471878595316,0.454,3.9
1952-02-10,1.4276962408301446,0.447,4.2
1952-02-11,1.3944129272119636,0.441,3.5
1952-02-12,0.8586405444718287,0.432,0.0
1952-02-13,0.7846380249673881,0.424,0.0
1952-02-14,0.7651468221049277,0.415,0.0
1952-02-15,0.7515885365138086,0.407,0.0
1952-02-16,0.7382816677247147,0.399,0.0
1952-02-17,0.7246577477363229,0.391,0.0
1952-02-18,0.7107430251166397,0.383,0.0
1952-02-19,0.6966203383277572,0.375,0.0
1952-02-20,0.682366888254949,0.368,0.0
1952-02-21,0.6680486350094729,0.36,0.0
1952-02-22,0.6537211958909818,0.353,0.0
1952-02-23,0.6394312877466543,0.346,0.0
1952-02-24,0.6252180358579319,0.339,0.0
1952-02-25,0.6111140979361576,0.332,0.0
1952-02-26,0.59714662232122,0.326,0.0
1952-02-27,3.2628176989710727,0.321,13.0
1952-02-28,1.296353461554635,0.314,0.0
1952-02-29,0.6761421846247417,0.308,0.0
1952-03-01,2.3653804017441287,0.306,10.0
1952-03-02,1.4708724836756912,0.302,2.5
1952-03-03,5.9317272432256996,0.315,20.0
1952-03-04,1.9067186349833736,0.309,0.0
1952-03-05,0.8174307742283718,0.303,0.0
1952-03-06,6.062192830944021,0.343,22.5
1952-03-07,6.399436517222932,0.399,15.5
1952-03-08,2.043861411080934,0.391,0.0
1952-03-09,0.9700965363879517,0.384,0.0
1952-03-10,0.8634724804746035,0.376,0.0
1952-03-11,0.8669390692498551,0.377,2.0
1952-03-12,0.878793942590369,0.369,0.0
1952-03-13,0.887595576981726,0.362,0.0
1952-03-14,0.8925960933176049,0.355,0.0
1952-03-15,0.8942359743985184,0.348,0.0
1952-03-16,0.8930201800388565,0.341,0.0
1952-03-17,0.8893951775639606,0.334,0.0
1952-03-18,0.8837440244445217,0.327,0.0
1952-03-19,0.876394115120755,0.321,0.0
1952-03-20,0.8676252000146892,0.314,0.0
1952-03-21,0.8576763800179379,0.308,0.0
1952-03-22,0.8467520795251833,0.302,0.0
1952-03-23,0.8350271328978465,0.296,0.0
1952-03-24,1.190933454314674,0.296,4.5
1952-03-25,0.8582652956633625,0.29,0.0
1952-03-26,0.8083863603796466,0.284,0.0
1952-03-27,7.571290297008766,0.311,26.3
1952-03-28,6.839648755580161,0.358,15.0
1952-03-29,2.1964786389917212,0.351,0.0
1952-03-30,1.0636933457015074,0.351,1.599
1952-03-31,0.9262094605818033,0.344,0.0
1952-04-01,0.9181726943146313,0.342,1.201
1952-04-02,0.9219287211374247,0.335,0.0
1952-04-03,0.9239698556191575,0.328,0.0
1952-04-04,0.9232451229395439,0.329,2.5
1952-04-05,0.9198164282015634,0.329,2.199
1952-04-06,0.9142701539866901,0.326,1.0
1952-04-07,0.9069048653291908,0.325,2.0
1952-04-08,1.5195208652795151,0.335,6.101
1952-04-09,5.021249394197092,0.382,17.2
1952-04-10,3.3024983683739624,0.403,6.3
1952-04-11,2.521486502317637,0.425,6.3
1952-04-12,1.380357455515513,0.427,2.1
1952-04-13,16.56765017232182,9.037,48.5
1952-04-14,6.19753284762318,0.521,4.7
1952-04-15,5.835273281919685,4.341,14.5
1952-04-16,3.2390894554689966,0.609,4.7
1952-04-17,1.5983207430162276,0.607,1.0
1952-04-18,2.2518622766530387,0.948,8.0
1952-04-19,9.964608492077604,10.557,30.09
1952-04-20,4.039812804133083,0.716,2.0
1952-04-21,1.8748498151027966,0.709,0.8
1952-04-22,1.9425189272044676,0.745,5.5
1952-04-23,1.5771600282390685,0.73,0.0
1952-04-24,5.118702688074839,4.923,18.2
1952-04-25,3.2022384221204794,0.799,4.0
1952-04-26,1.8063648457588877,0.783,0.0
1952-04-27,3.246317739643491,2.091,11.29
1952-04-28,4.120028603468628,1.938,10.4
1952-04-29,2.445905794167435,0.88,2.1
1952-04-30,10.024481728069475,9.723,30.2
1952-05-01,5.122643346859087,0.957,5.0
1952-05-02,6.437076245952566,5.228,15.9
1952-05-03,10.974557256603843,10.517,26.3
1952-05-04,5.7662393538820425,1.089,6.1
1952-05-05,9.081416011214989,9.161,22.5
1952-05-06,5.009041709226466,1.161,5.0
1952-05-07,2.8589161536710277,1.156,1.8
1952-05-08,2.338008296963846,1.158,2.7
1952-05-09,2.8415182222519784,1.195,6.7
1952-05-10,9.111573711565768,9.322,26.0
1952-05-11,4.805274412266117,1.244,3.4
1952-05-12,2.753321680310264,1.227,0.8
1952-05-13,2.404420183274974,1.202,0.0
1952-05-14,2.370967496726271,1.178,0.0
1952-05-15,2.385641218075309,1.181,3.5
1952-05-16,2.3655462336305364,1.157,0.0
1952-05-17,2.3534300079396937,1.134,0.0
1952-05-18,2.3379661440334014,1.131,3.0
1952-05-19,2.677212719693568,1.143,5.8
1952-05-20,6.656888992707329,3.931,19.3
1952-05-21,3.494399620544388,1.169,1.0
1952-05-22,2.73356471346824,1.17,3.5
1952-05-23,2.3419354115650224,1.147,0.0
1952-05-24,2.279077922330157,1.124,0.0
1952-05-25,2.2522714884640154,1.101,0.0
1952-05-26,2.30015904705238,1.101,4.0
1952-05-27,2.2097455278080993,1.079,0.0
1952-05-28,3.9792122427119643,1.118,12.1
1952-05-29,2.411415422768855,1.096,0.0
1952-05-30,2.163169647654222,1.074,0.0
1952-05-31,2.3621161859038238,1.078,5.2
1952-06-01,2.1098814098479877,1.056,0.0
1952-06-02,2.0534061154480585,1.035,0.0
1952-06-03,2.1611135404251276,1.034,4.5
1952-06-04,2.0054464073097167,1.013,0.0
1952-06-05,1.9581946472506124,0.993,0.0
1952-06-06,1.9231651866542145,0.981,2.2
1952-06-07,10.42279405411024,3.698,32.5
1952-06-08,7.4015215785168005,1.936,11.7
1952-06-09,3.3230059843433537,1.058,1.2
1952-06-10,2.099462841719662,1.036,0.0
1952-06-11,1.9480477362202868,1.016,0.0
1952-06-12,1.9205185079087712,0.995,0.0
1952-06-13,1.9041280819653554,0.975,0.0
1952-06-14,1.8860003968331027,0.962,1.2
1952-06-15,3.135420388116188,0.992,10.0
1952-06-16,5.80820338972951,2.205,16.0
1952-06-17,5.206470691764803,1.173,10.0
1952-06-18,2.8597940027066935,1.072,2.0
1952-06-19,2.496516852835245,1.083,4.8
1952-06-20,1.9742321632711928,1.075,2.0
1952-06-21,2.3475669167720463,1.092,6.2
1952-06-22,5.301955478280349,3.046,16.1
1952-06-23,3.6252430074147695,1.147,4.8
1952-06-24,5.798132934488136,3.608,15.6
1952-06-25,5.15489124033032,1.937,9.8
1952-06-26,4.380547426710811,1.403,8.2
1952-06-27,2.6047547702987353,1.258,1.8
1952-06-28,2.032970139256182,1.233,0.0
1952-06-29,1.9642453588191018,1.209,0.0
1952-06-30,1.9505872260694594,1.184,0.0
1952-07-01,1.9392102727443399,1.161,0.0
1952-07-02,1.924499679213432,1.138,0.0
1952-07-03,1.9063822081107464,1.115,0.0
1952-07-04,1.8853599901736868,1.092,0.0
1952-07-05,1.8619292053439551,1.071,0.0
1952-07-06,1.836521540876055,1.049,0.0
1952-07-07,1.8095065649814432,1.028,0.0
1952-07-08,2.812669501667331,1.039,9.0
1952-07-09,1.9305935272665486,1.024,1.2
1952-07-10,2.927638635601824,1.039,9.3
1952-07-11,5.246024994706096,1.187,14.8
1952-07-12,5.586295953732106,1.363,12.29
1952-07-13,8.374423796086962,4.475,20.5
1952-07-14,3.5576229138078688,1.152,1.0
1952-07-15,5.056064217337321,3.1,14.0
1952-07-16,2.6739299883930565,1.179,1.2
1952-07-17,1.93632394151589,1.155,0.0
1952-07-18,1.8508305925698074,1.132,0.0
1952-07-19,1.8380368689580504,1.11,0.0
1952-07-20,1.8294588743263014,1.098,1.8
1952-07-21,2.689049711755622,1.123,8.3
1952-07-22,1.915168433619027,1.101,0.0
1952-07-23,2.840771121999814,1.129,9.0
1952-07-24,1.913913102263373,1.107,0.0
1952-07-25,2.3805533007603246,1.123,7.0
1952-07-26,5.268851246912287,2.581,16.0
1952-07-27,18.121150422298236,13.478,45.0
1952-07-28,30.039824708179715,30.813,60.0
1952-07-29,8.991587324948796,1.258,3.0
1952-07-30,3.671597926143963,1.255,2.0
1952-07-31,3.3483121647993306,1.69,6.8
1952-08-01,2.632290848632303,1.297,2.8
1952-08-02,2.3132517229592318,1.293,2.3
1952-08-03,5.570649966005768,5.941,17.2
1952-08-04,3.4807188458415936,1.328,2.401
1952-08-05,4.510152839777283,3.016,10.79
1952-08-06,3.0350087748147643,1.357,2.0
1952-08-07,2.479479916948243,1.33,0.0
1952-08-08,2.4157406554956022,1.303,0.0
1952-08-09,2.404330959056965,1.294,2.3
1952-08-10,3.265108335449093,1.327,8.3
1952-08-11,6.152130646193818,4.021,16.2
1952-08-12,3.393084735064775,1.346,1.0
1952-08-13,2.5503121356603393,1.334,2.0
1952-08-14,3.4210859010474497,1.37,8.701
1952-08-15,2.525597763532662,1.35,1.0
1952-08-16,2.6296937089121784,1.358,5.0
1952-08-17,2.379370693100219,1.33,0.0
1952-08-18,2.3289373976256944,1.304,0.0
1952-08-19,2.2996015273879062,1.278,0.0
1952-08-20,2.4904215094964175,1.28,5.0
1952-08-21,2.941546767872193,1.29,6.5
1952-08-22,2.6657805347599663,1.286,3.9
1952-08-23,5.164404346062,2.268,14.79
1952-08-24,3.2203814073617796,1.314,2.4
1952-08-25,2.775625417365191,1.316,4.5
1952-08-26,2.227912904950527,1.298,1.2
1952-08-27,2.1420770426421303,1.272,0.0
1952-08-28,2.1090020191871126,1.246,0.0
1952-08-29,2.080180121369864,1.221,0.0
1952-08-30,3.570171233193733,1.248,11.0
1952-08-31,2.2169666283837035,1.223,0.0
1952-09-01,2.8415530369285182,1.239,8.0
1952-09-02,2.0854964486404466,1.214,0.0
1952-09-03,8.057766197128664,4.424,25.8
1952-09-04,3.4528003653456327,1.229,0.0
1952-09-05,2.1438504527396565,1.204,0.0
1952-09-06,1.9747971543201075,1.18,0.0
1952-09-07,1.938789841318799,1.157,0.0
1952-09-08,1.915918640761973,1.134,0.0
1952-09-09,1.8923227521412802,1.111,0.0
1952-09-10,1.8667595422400338,1.089,0.0
1952-09-11,1.8394349930728313,1.067,0.0
1952-09-12,1.8106761598647607,1.046,0.0
1952-09-13,1.7807800026917284,1.025,0.0
1952-09-14,1.7500018420892587,1.004,0.0
1952-09-15,3.6851546324972286,1.022,12.7
1952-09-16,10.327090992370312,3.464,28.2
1952-09-17,4.990936981391228,1.074,4.4
1952-09-18,4.528555060560693,1.211,10.0
1952-09-19,2.229173211642387,1.095,0.0
1952-09-20,3.248112373295447,1.173,10.0
1952-09-21,1.955200226073333,1.115,0.0
1952-09-22,1.7976655326401612,1.105,2.0
1952-09-23,2.873279900993383,1.14,9.299
1952-09-24,2.20212190528603,1.135,2.8
1952-09-25,5.572260643140851,3.511,17.7
1952-09-26,4.85843856649354,1.426,9.2
1952-09-27,3.733726172882883,1.243,6.5
1952-09-28,2.1660929180898356,1.226,1.0
1952-09-29,16.85267374405489,15.134,47.8
1952-09-30,9.403390598435026,4.926,12.39
1952-10-01,5.810820140486111,2.786,8.701
1952-10-02,4.005885353663553,1.378,6.0
1952-10-03,2.2969014326498822,1.351,0.0
1952-10-04,2.1092954886052113,1.324,0.0
1952-10-05,2.0995448172857616,1.297,0.0
1952-10-06,2.1036542911999283,1.279,1.0
1952-10-07,2.9079414615790258,1.314,8.0
1952-10-08,2.201235982803618,1.288,0.0
1952-10-09,2.109052103953886,1.272,1.5
1952-10-10,3.8103962172187877,2.035,11.79
1952-10-11,2.3160514289769107,1.285,0.0
1952-10-12,2.0979137365991076,1.259,0.0
1952-10-13,2.0558541721042998,1.242,1.2
1952-10-14,4.4984542409151445,2.319,14.5
1952-10-15,3.7215180207148513,1.296,6.0
1952-10-16,2.225984471846795,1.271,0.0
1952-10-17,2.03315855400121,1.245,0.0
1952-10-18,1.993096380772628,1.231,1.8
1952-10-19,1.9687213240769805,1.212,1.0
1952-10-20,1.944081654687092,1.193,1.0
1952-10-21,1.9176538742728872,1.169,0.0
1952-10-22,1.8895848134155213,1.15,1.0
1952-10-23,2.3130291269864136,1.154,6.301
1952-10-24,1.8890958099399007,1.131,0.0
1952-10-25,1.8126988208018875,1.108,0.0
1952-10-26,4.977977792108804,1.22,17.0
1952-10-27,2.4247913973628163,1.128,0.0
1952-10-28,3.8885529193678647,1.164,12.0
1952-10-29,7.577320863138541,3.761,20.29
1952-10-30,3.6612513062370615,1.197,2.3
1952-10-31,2.5641666935151806,1.201,4.0
1952-11-01,1.8777718437532092,1.177,0.0
1952-11-02,6.250364687589651,4.567,21.0
1952-11-03,9.452970799973626,6.654,22.2
1952-11-04,16.08828418564254,14.229,36.0
1952-11-05,6.56670034719969,1.318,4.399
1952-11-06,2.8605006682344936,1.297,0.5
1952-11-07,3.201918724411185,1.923,8.0
1952-11-08,2.211342752915315,1.309,0.0
1952-11-09,2.1579310847617847,1.316,3.801
1952-11-10,2.1117166440334985,1.289,0.0
1952-11-11,5.158581681070299,4.499,16.5
1952-11-12,4.946090702492761,2.094,9.299
1952-11-13,4.728520796402721,2.112,9.201
1952-11-14,16.217167020455406,15.874,41.19
1952-11-15,8.021795763248214,2.634,8.0
1952-11-16,4.823815198293065,1.508,6.0
1952-11-17,15.88417563020303,18.655,40.5
1952-11-18,10.004353462059663,6.155,13.7
1952-11-19,12.037651553658439,12.145,25.0
1952-11-20,7.157913438004867,2.979,8.2
1952-11-21,4.026724792663661,1.633,2.3
1952-11-22,13.256821152433123,15.98,35.0
1952-11-23,5.484563518588021,1.631,0.0
1952-11-24,3.2600782171656317,1.598,0.0
1952-11-25,3.026327038632514,1.566,0.0
1952-11-26,3.88971408367771,2.121,8.3
1952-11-27,3.139569484325974,1.568,0.0
1952-11-28,3.053463317614499,1.536,0.0
1952-11-29,3.0386827719389053,1.519,1.7
1952-11-30,3.942081291430206,1.55,8.5
1952-12-01,3.408692789699244,1.542,3.0
1952-12-02,3.2767055388680806,1.54,4.0
1952-12-03,3.3923729811165555,1.544,5.0
1952-12-04,3.2765173038429363,1.54,4.0
1952-12-05,2.9688647449188563,1.523,2.0
1952-12-06,2.903460591227942,1.498,0.8
1952-12-07,2.86409526834829,1.468,0.0
1952-12-08,2.8254161185618023,1.438,0.0
1952-12-09,3.1805316027965724,1.44,6.0
1952-12-10,6.313286269383995,2.694,16.7
1952-12-11,3.9252441329250636,1.461,2.2
1952-12-12,2.8509613517545978,1.432,0.0
1952-12-13,2.694108431863614,1.403,0.0
1952-12-14,2.6444056343283813,1.375,0.0
1952-12-15,2.60537442015008,1.347,0.0
1952-12-16,2.5658813805110174,1.333,2.8
1952-12-17,2.5249459185206216,1.307,0.0
1952-12-18,2.4827512825971496,1.281,0.0
1952-12-19,2.43957635791926,1.262,2.0
1952-12-20,2.39567417380459,1.237,0.0
1952-12-21,5.253154068459378,1.266,16.0
1952-12-22,3.0718795315307723,1.246,1.0
1952-12-23,2.3880288672156182,1.221,0.0
1952-12-24,2.2753857226178793,1.197,0.0
1952-12-25,2.2297097316221515,1.173,0.0
1952-12-26,2.190963778451854,1.149,0.0
1952-12-27,2.152220597974637,1.126,0.0
1952-12-28,2.1128701265506713,1.108,1.5
1952-12-29,2.073025741187534,1.086,0.0
1952-12-30,2.0328596326318533,1.064,0.0
1952-12-31,1.992527309333958,1.043,0.0
1953-01-01,1.9521620017558658,1.022,0.0
1953-01-02,1.9118769236595612,1.002,0.0
1953-01-03,1.871768041800108,0.982,0.0
1953-01-04,1.831916539026434,0.962,0.0
1953-01-05,1.7923909279833588,0.943,0.0
1953-01-06,1.7532488568217504,0.924,0.0
1953-01-07,1.7145386514394674,0.905,0.0
1953-01-08,1.6763006332305646,0.887,0.0
1953-01-09,1.6385682456256367,0.869,0.0
1953-01-10,1.6013690177475948,0.853,1.0
1953-01-11,1.572737521844776,0.838,3.0
1953-01-12,1.5298463593243612,0.821,0.0
1953-01-13,4.560236060098058,0.818,16.0
1953-01-14,2.221220360071866,0.803,0.7
1953-01-15,8.918930102556596,0.835,28.0
1953-01-16,4.061231457695772,0.831,3.0
1953-01-17,1.8720989398256087,0.817,0.4
1953-01-18,1.5424322252066502,0.8,0.0
1953-01-19,2.7672616114331645,0.821,10.0
1953-01-20,1.7126102750609555,0.809,1.0
1953-01-21,1.513026485496451,0.793,0.0
1953-01-22,1.478908399156776,0.777,0.0
1953-01-23,1.462023328206189,0.768,1.8
1953-01-24,1.4450824319204454,0.76,2.1
1953-01-25,1.4263990134600855,0.745,0.0
1953-01-26,1.4060963827469135,0.73,0.0
1953-01-27,1.3844659027857393,0.715,0.0
1953-01-28,1.3617776958671541,0.706,2.0
1953-01-29,1.3382641069113914,0.692,0.0
1953-01-30,1.9263361947739335,0.692,6.5
1953-01-31,1.3693543034970646,0.679,0.0
1953-02-01,1.3383731806678774,0.673,3.2
1953-02-02,1.2605264329734527,0.659,0.0
1953-02-03,1.231141501763722,0.648,1.0
1953-02-04,7.316560239259711,0.688,25.0
1953-02-05,4.2174825507032425,0.701,6.0
1953-02-06,1.705477699782689,0.687,0.0
